Time,Latitude,Longitude,Altitude,Organics,Nitrates,Sulfates,Ammonium,Chloride
1970-01-01 00:00:00.000057399,57400,178.0,38.048439,-76.210114,26013.0,-21.76,359.6,21.3
1970-01-01 00:00:00.000057400,57401,178.0,38.048729,-76.208138,26013.0,-21.76,359.7,21.3
1970-01-01 00:00:00.000057401,57402,178.0,38.048996,-76.206161,26013.0,-21.7,359.6,21.3
1970-01-01 00:00:00.000057402,57403,178.0,38.049236,-76.204185,26021.0,-21.7,359.6,21.3
1970-01-01 00:00:00.000057403,57404,178.0,38.049454,-76.202202,26021.0,-21.76,359.6,21.3
1970-01-01 00:00:00.000057404,57405,178.0,38.049648,-76.200218,26021.0,-21.76,359.4,21.3
1970-01-01 00:00:00.000057405,57406,178.0,38.049816,-76.198227,26021.0,-21.76,359.6,21.3
1970-01-01 00:00:00.000057406,57407,178.0,38.049965,-76.196236,26021.0,-21.71,359.5,21.3
1970-01-01 00:00:00.000057407,57408,178.0,38.05006,-76.19474,26016.0,-21.71,359.7,21.3
1970-01-01 00:00:00.000057408,57409,178.0,38.050171,-76.192741,26016.0,-21.78,359.4,21.3
1970-01-01 00:00:00.000057409,57410,178.0,38.050255,-76.19075,26016.0,-21.79,359.4,21.3
1970-01-01 00:00:00.000057410,57411,178.0,38.05032,-76.188751,26016.0,-21.74,359.5,21.3
1970-01-01 00:00:00.000057411,57412,178.0,38.050358,-76.186752,26016.0,-21.68,359.5,21.3
1970-01-01 00:00:00.000057412,57413,178.0,38.050373,-76.184753,26016.0,-21.68,359.6,21.3
1970-01-01 00:00:00.000057413,57414,178.0,38.050362,-76.182755,26022.0,-21.67,359.6,21.3
1970-01-01 00:00:00.000057414,57415,178.0,38.050327,-76.180756,26022.0,-21.73,359.6,21.3
1970-01-01 00:00:00.000057415,57416,178.0,38.05027,-76.178764,26022.0,-21.68,359.6,21.3
1970-01-01 00:00:00.000057416,57417,178.0,38.05019,-76.176773,26022.0,-21.71,359.5,21.3
1970-01-01 00:00:00.000057417,57418,178.0,38.050083,-76.174782,26022.0,-21.71,359.4,21.3
1970-01-01 00:00:00.000057418,57419,178.0,38.049957,-76.172791,26019.0,-21.69,359.5,21.3
1970-01-01 00:00:00.000057419,57420,178.0,38.04977,-76.170311,26019.0,-21.73,359.5,21.3
1970-01-01 00:00:00.000057420,57421,178.0,38.049641,-76.168823,26019.0,-21.78,359.5,21.3
1970-01-01 00:00:00.000057421,57422,178.0,38.049454,-76.16684,26019.0,-21.72,359.5,21.3
1970-01-01 00:00:00.000057422,57423,178.0,38.049198,-76.164375,26019.0,-21.73,359.5,21.3
1970-01-01 00:00:00.000057423,57424,178.0,38.048973,-76.162399,26026.0,-21.72,359.5,21.2
1970-01-01 00:00:00.000057424,57425,178.0,38.048794,-76.160927,26026.0,-21.77,359.4,21.2
1970-01-01 00:00:00.000057425,57426,178.0,38.04847,-76.158478,26026.0,-21.73,359.4,21.2
1970-01-01 00:00:00.000057426,57427,178.0,38.048328,-76.157494,26026.0,-21.72,359.5,21.2
1970-01-01 00:00:00.000057427,57428,178.0,38.048031,-76.155541,26026.0,-21.76,359.4,21.2
1970-01-01 00:00:00.000057428,57429,178.0,38.04771,-76.153595,26018.0,-21.74,359.5,21.2
1970-01-01 00:00:00.000057429,57430,178.0,38.047176,-76.150688,26018.0,-21.72,359.4,21.2
1970-01-01 00:00:00.000057430,57431,178.0,38.046787,-76.148766,26018.0,-21.76,359.5,21.2
1970-01-01 00:00:00.000057431,57432,178.0,38.046368,-76.146851,26018.0,-21.75,359.5,21.2
1970-01-01 00:00:00.000057432,57433,178.0,38.045925,-76.144943,26018.0,-21.87,359.5,21.2
1970-01-01 00:00:00.000057433,57434,178.0,38.045578,-76.143524,26018.0,-21.82,359.6,21.2
1970-01-01 00:00:00.000057434,57435,178.0,38.045094,-76.141632,26024.0,-21.74,359.5,21.2
1970-01-01 00:00:00.000057435,57436,178.0,38.04459,-76.139763,26024.0,-21.76,359.4,21.2
1970-01-01 00:00:00.000057436,57437,178.0,38.044064,-76.137894,26024.0,-21.71,359.5,21.2
1970-01-01 00:00:00.000057437,57438,178.0,38.04351,-76.13604,26024.0,-21.71,359.6,21.2
1970-01-01 00:00:00.000057438,57439,178.0,38.042938,-76.134201,26024.0,-21.66,359.4,21.2
1970-01-01 00:00:00.000057439,57440,178.0,38.042339,-76.13237,26034.0,-21.65,359.4,21.2
1970-01-01 00:00:00.000057440,57441,178.0,38.041717,-76.130554,26034.0,-21.73,359.5,21.2
1970-01-01 00:00:00.000057441,57442,178.0,38.040913,-76.128304,26034.0,-21.68,359.4,21.2
1970-01-01 00:00:00.000057442,57443,178.0,38.040237,-76.126526,26034.0,-21.67,359.4,21.2
1970-01-01 00:00:00.000057443,57444,178.0,38.039543,-76.124756,26034.0,-21.71,359.4,21.2
1970-01-01 00:00:00.000057444,57445,178.0,38.038826,-76.123001,26025.0,-21.71,359.4,21.2
1970-01-01 00:00:00.000057445,57446,178.0,38.038277,-76.121696,26025.0,-21.75,359.4,21.2
1970-01-01 00:00:00.000057446,57447,178.0,38.037533,-76.119965,26025.0,-21.78,359.4,21.2
1970-01-01 00:00:00.000057447,57448,178.0,38.036594,-76.117806,26025.0,-21.8,359.4,21.2
1970-01-01 00:00:00.000057448,57449,178.0,38.035839,-76.116074,26025.0,-21.9,359.4,21.1
1970-01-01 00:00:00.000057449,57450,178.0,38.035095,-76.114349,26033.0,-21.94,359.3,21.1
1970-01-01 00:00:00.000057450,57451,178.0,38.034721,-76.11348,26033.0,-21.9,359.4,21.1
1970-01-01 00:00:00.000057451,57452,178.0,38.033993,-76.111733,26033.0,-21.9,359.5,21.1
1970-01-01 00:00:00.000057452,57453,178.0,38.033279,-76.109978,26033.0,-21.9,359.5,21.1
1970-01-01 00:00:00.000057453,57454,178.0,38.032249,-76.107315,26033.0,-21.89,359.4,21.1
1970-01-01 00:00:00.000057454,57455,178.0,38.031921,-76.106415,26033.0,-21.88,359.5,21.1
1970-01-01 00:00:00.000057455,57456,178.0,38.030971,-76.103699,26025.0,-21.83,359.4,21.1
1970-01-01 00:00:00.000057456,57457,178.0,38.030369,-76.101875,26025.0,-21.8,359.6,21.1
1970-01-01 00:00:00.000057457,57458,178.0,38.029797,-76.100029,26025.0,-21.8,359.4,21.1
1970-01-01 00:00:00.000057458,57459,178.0,38.029255,-76.098167,26025.0,-21.84,359.5,21.1
1970-01-01 00:00:00.000057459,57460,178.0,38.028866,-76.096764,26025.0,-21.88,359.3,21.1
1970-01-01 00:00:00.000057460,57461,178.0,38.028374,-76.094879,26031.0,-21.76,359.4,21.1
1970-01-01 00:00:00.000057461,57462,178.0,38.027908,-76.092979,26031.0,-21.8,359.4,21.1
1970-01-01 00:00:00.000057462,57463,178.0,38.02747,-76.091072,26031.0,-21.82,359.3,21.1
1970-01-01 00:00:00.000057463,57464,178.0,38.027058,-76.089157,26031.0,-21.75,359.4,21.1
1970-01-01 00:00:00.000057464,57465,178.0,38.026672,-76.087227,26031.0,-21.82,359.3,21.1
1970-01-01 00:00:00.000057465,57466,178.0,38.026314,-76.085289,26033.0,-21.82,359.4,21.1
1970-01-01 00:00:00.000057466,57467,178.0,38.025978,-76.083336,26033.0,-21.9,359.4,21.1
1970-01-01 00:00:00.000057467,57468,178.0,38.025673,-76.081375,26033.0,-22.0,359.4,21.1
1970-01-01 00:00:00.000057468,57469,178.0,38.025326,-76.078919,26033.0,-22.04,359.4,21.1
1970-01-01 00:00:00.000057469,57470,178.0,38.025082,-76.076942,26033.0,-22.13,359.5,21.1
1970-01-01 00:00:00.000057470,57471,178.0,38.024864,-76.074966,26028.0,-22.1,359.5,21.1
1970-01-01 00:00:00.000057471,57472,178.0,38.024673,-76.072983,26028.0,-22.11,359.5,21.1
1970-01-01 00:00:00.000057472,57473,178.0,38.024509,-76.070992,26028.0,-22.11,359.6,21.1
1970-01-01 00:00:00.000057473,57474,178.0,38.024372,-76.069,26028.0,-22.16,359.5,21.0
1970-01-01 00:00:00.000057474,57475,178.0,38.024258,-76.066994,26028.0,-22.12,359.5,21.0
1970-01-01 00:00:00.000057475,57476,178.0,38.02417,-76.064995,26028.0,-22.16,359.5,21.0
1970-01-01 00:00:00.000057476,57477,178.0,38.024105,-76.062988,26024.0,-22.12,359.6,21.0
1970-01-01 00:00:00.000057477,57478,178.0,38.024071,-76.060982,26024.0,-22.12,359.5,21.0
1970-01-01 00:00:00.000057478,57479,178.0,38.024063,-76.058975,26024.0,-22.16,359.7,21.0
1970-01-01 00:00:00.000057479,57480,178.0,38.024071,-76.057976,26024.0,-22.21,359.5,21.0
1970-01-01 00:00:00.000057480,57481,178.0,38.024105,-76.055962,26024.0,-22.16,359.7,21.0
1970-01-01 00:00:00.000057481,57482,178.0,38.024208,-76.052948,26015.0,-22.15,359.7,21.0
1970-01-01 00:00:00.000057482,57483,178.0,38.024315,-76.050941,26015.0,-22.1,359.6,21.0
1970-01-01 00:00:00.000057483,57484,178.0,38.024445,-76.048935,26015.0,-22.08,359.6,21.0
1970-01-01 00:00:00.000057484,57485,178.0,38.024563,-76.047432,26015.0,-22.1,359.7,21.0
1970-01-01 00:00:00.000057485,57486,178.0,38.024738,-76.045433,26015.0,-22.1,359.6,21.0
1970-01-01 00:00:00.000057486,57487,178.0,38.024944,-76.043434,26020.0,-22.11,359.6,21.0
1970-01-01 00:00:00.000057487,57488,178.0,38.025173,-76.041443,26020.0,-22.02,359.7,21.0
1970-01-01 00:00:00.000057488,57489,178.0,38.025425,-76.039452,26020.0,-22.12,359.5,21.0
1970-01-01 00:00:00.000057489,57490,178.0,38.0257,-76.037468,26020.0,-22.11,359.6,21.0
1970-01-01 00:00:00.000057490,57491,178.0,38.026001,-76.035492,26020.0,-22.06,359.6,21.0
1970-01-01 00:00:00.000057491,57492,178.0,38.026409,-76.033028,26016.0,-22.05,359.6,21.0
1970-01-01 00:00:00.000057492,57493,178.0,38.026768,-76.031059,26016.0,-22.1,359.6,21.0
1970-01-01 00:00:00.000057493,57494,178.0,38.02705,-76.029587,26016.0,-22.1,359.6,21.0
1970-01-01 00:00:00.000057494,57495,178.0,38.02755,-76.027153,26016.0,-22.03,359.8,21.0
1970-01-01 00:00:00.000057495,57496,178.0,38.027969,-76.025207,26016.0,-22.02,359.6,21.0
1970-01-01 00:00:00.000057496,57497,178.0,38.02829,-76.02375,26016.0,-22.06,359.6,21.0
1970-01-01 00:00:00.000057497,57498,178.0,38.028832,-76.021324,26027.0,-22.12,359.4,21.0
1970-01-01 00:00:00.000057498,57499,178.0,38.029159,-76.019875,26027.0,-22.06,359.5,21.0
1970-01-01 00:00:00.000057499,57500,178.0,38.029602,-76.017937,26027.0,-22.01,359.5,21.0
1970-01-01 00:00:00.000057500,57501,178.0,38.030041,-76.015991,26027.0,-22.07,359.7,21.0
1970-01-01 00:00:00.000057501,57502,178.0,38.030373,-76.014542,26027.0,-22.02,359.5,20.9
1970-01-01 00:00:00.000057502,57503,178.0,38.030811,-76.012596,26010.0,-22.03,359.6,20.9
1970-01-01 00:00:00.000057503,57504,178.0,38.031246,-76.010658,26010.0,-22.04,359.6,20.9
1970-01-01 00:00:00.000057504,57505,178.0,38.031681,-76.00872,26010.0,-22.04,359.6,20.9
1970-01-01 00:00:00.000057505,57506,178.0,38.032349,-76.005814,26010.0,-22.09,359.6,20.9
1970-01-01 00:00:00.000057506,57507,178.0,38.032581,-76.004845,26010.0,-22.03,359.7,20.9
1970-01-01 00:00:00.000057507,57508,178.0,38.033051,-76.002914,26020.0,-22.12,359.6,20.9
1970-01-01 00:00:00.000057508,57509,178.0,38.033539,-76.000992,26020.0,-22.11,359.7,20.9
1970-01-01 00:00:00.000057509,57510,178.0,38.034309,-75.998131,26020.0,-22.02,359.6,20.9
1970-01-01 00:00:00.000057510,57511,178.0,38.034851,-75.996231,26020.0,-22.03,359.6,20.9
1970-01-01 00:00:00.000057511,57512,178.0,38.035408,-75.994339,26020.0,-22.03,359.4,20.9
1970-01-01 00:00:00.000057512,57513,178.0,38.035988,-75.992454,26009.0,-21.98,359.5,20.9
1970-01-01 00:00:00.000057513,57514,178.0,38.036591,-75.990585,26009.0,-22.01,359.6,20.9
1970-01-01 00:00:00.000057514,57515,178.0,38.037216,-75.988731,26009.0,-22.04,359.6,20.9
1970-01-01 00:00:00.000057515,57516,178.0,38.037865,-75.986893,26009.0,-22.04,359.5,20.9
1970-01-01 00:00:00.000057516,57517,178.0,38.038528,-75.985054,26009.0,-22.04,359.6,20.9
1970-01-01 00:00:00.000057517,57518,178.0,38.039211,-75.983231,26009.0,-22.07,359.4,20.9
1970-01-01 00:00:00.000057518,57519,178.0,38.039902,-75.981415,26023.0,-21.98,359.5,20.9
1970-01-01 00:00:00.000057519,57520,178.0,38.040604,-75.979607,26023.0,-21.97,359.5,20.9
1970-01-01 00:00:00.000057520,57521,178.0,38.041317,-75.977799,26023.0,-22.02,359.4,20.9
1970-01-01 00:00:00.000057521,57522,178.0,38.042038,-75.975998,26023.0,-22.01,359.3,20.9
1970-01-01 00:00:00.000057522,57523,178.0,38.042767,-75.974205,26023.0,-21.98,359.4,20.9
1970-01-01 00:00:00.000057523,57524,178.0,38.043499,-75.972412,26029.0,-22.05,359.3,20.9
1970-01-01 00:00:00.000057524,57525,178.0,38.04406,-75.971077,26029.0,-22.05,359.3,20.9
1970-01-01 00:00:00.000057525,57526,178.0,38.044998,-75.968849,26029.0,-21.96,359.4,20.9
1970-01-01 00:00:00.000057526,57527,178.0,38.045757,-75.967072,26029.0,-22.01,359.4,20.9
1970-01-01 00:00:00.000057527,57528,178.0,38.04652,-75.965301,26029.0,-21.96,359.4,20.9
1970-01-01 00:00:00.000057528,57529,178.0,38.047291,-75.963532,26029.0,-21.91,359.4,20.9
1970-01-01 00:00:00.000057529,57530,178.0,38.048069,-75.961769,26029.0,-21.97,359.4,20.9
1970-01-01 00:00:00.000057530,57531,178.0,38.048859,-75.960007,26029.0,-21.97,359.4,20.9
1970-01-01 00:00:00.000057531,57532,178.0,38.049652,-75.95826,26029.0,-21.99,359.4,20.9
1970-01-01 00:00:00.000057532,57533,178.0,38.050053,-75.957382,26029.0,-21.99,359.3,20.8
1970-01-01 00:00:00.000057533,57534,178.0,38.051273,-75.954773,26022.0,-21.99,359.4,20.8
1970-01-01 00:00:00.000057534,57535,178.0,38.052097,-75.953049,26022.0,-21.93,359.4,20.8
1970-01-01 00:00:00.000057535,57536,178.0,38.05294,-75.951332,26022.0,-21.99,359.4,20.8
1970-01-01 00:00:00.000057536,57537,178.0,38.053581,-75.95005,26022.0,-22.05,359.5,20.8
1970-01-01 00:00:00.000057537,57538,178.0,38.054684,-75.947945,26022.0,-22.0,359.5,20.8
1970-01-01 00:00:00.000057538,57539,178.0,38.055584,-75.946281,26022.0,-22.05,359.4,20.8
1970-01-01 00:00:00.000057539,57540,178.0,38.056511,-75.944633,26019.0,-21.99,359.5,20.8
1970-01-01 00:00:00.000057540,57541,178.0,38.057457,-75.943008,26019.0,-22.0,359.4,20.8
1970-01-01 00:00:00.000057541,57542,178.0,38.058426,-75.941406,26019.0,-21.95,359.5,20.8
1970-01-01 00:00:00.000057542,57543,178.0,38.058918,-75.94062,26019.0,-21.94,359.6,20.8
1970-01-01 00:00:00.000057543,57544,178.0,38.060429,-75.938278,26019.0,-22.0,359.5,20.8
1970-01-01 00:00:00.000057544,57545,178.0,38.061459,-75.936745,26027.0,-22.0,359.5,20.8
1970-01-01 00:00:00.000057545,57546,178.0,38.062515,-75.935234,26027.0,-22.0,359.5,20.8
1970-01-01 00:00:00.000057546,57547,178.0,38.063587,-75.933754,26027.0,-22.07,359.4,20.8
1970-01-01 00:00:00.000057547,57548,178.0,38.064686,-75.932289,26027.0,-22.07,359.4,20.8
1970-01-01 00:00:00.000057548,57549,178.0,38.0658,-75.930862,26027.0,-22.09,359.6,20.8
1970-01-01 00:00:00.000057549,57550,178.0,38.06665,-75.929802,26023.0,-22.1,359.4,20.8
1970-01-01 00:00:00.000057550,57551,178.0,38.068092,-75.928078,26023.0,-22.12,359.5,20.8
1970-01-01 00:00:00.000057551,57552,178.0,38.06897,-75.927063,26023.0,-22.08,359.5,20.8
1970-01-01 00:00:00.000057552,57553,178.0,38.070156,-75.925728,26023.0,-22.03,359.4,20.8
1970-01-01 00:00:00.000057553,57554,178.0,38.071358,-75.924423,26023.0,-22.02,359.3,20.8
1970-01-01 00:00:00.000057554,57555,178.0,38.072571,-75.923134,26025.0,-21.99,359.4,20.8
1970-01-01 00:00:00.000057555,57556,178.0,38.073799,-75.921867,26025.0,-21.96,359.4,20.8
1970-01-01 00:00:00.000057556,57557,178.0,38.075039,-75.920624,26025.0,-21.93,359.3,20.8
1970-01-01 00:00:00.000057557,57558,178.0,38.076286,-75.919395,26025.0,-21.95,359.3,20.8
1970-01-01 00:00:00.000057558,57559,178.0,38.077545,-75.918182,26025.0,-21.92,359.3,20.8
1970-01-01 00:00:00.000057559,57560,178.0,38.078808,-75.916985,26025.0,-21.96,359.3,20.8
1970-01-01 00:00:00.000057560,57561,178.0,38.080082,-75.915794,26034.0,-22.03,359.4,20.8
1970-01-01 00:00:00.000057561,57562,178.0,38.081364,-75.914619,26034.0,-21.95,359.4,20.8
1970-01-01 00:00:00.000057562,57563,178.0,38.082653,-75.913467,26034.0,-21.98,359.4,20.8
1970-01-01 00:00:00.000057563,57564,178.0,38.083954,-75.912338,26034.0,-22.02,359.4,20.8
1970-01-01 00:00:00.000057564,57565,178.0,38.085266,-75.911217,26034.0,-22.06,359.4,20.8
1970-01-01 00:00:00.000057565,57566,178.0,38.086586,-75.910126,26031.0,-22.03,359.4,20.8
1970-01-01 00:00:00.000057566,57567,178.0,38.087913,-75.909042,26031.0,-21.95,359.4,20.8
1970-01-01 00:00:00.000057567,57568,178.0,38.089249,-75.907974,26031.0,-21.94,359.5,20.8
1970-01-01 00:00:00.000057568,57569,178.0,38.090584,-75.906914,26031.0,-22.01,359.3,20.8
1970-01-01 00:00:00.000057569,57570,178.0,38.091923,-75.905861,26031.0,-22.04,359.4,20.8
1970-01-01 00:00:00.000057570,57571,178.0,38.093266,-75.904808,26030.0,-22.09,359.4,20.8
1970-01-01 00:00:00.000057571,57572,178.0,38.094608,-75.903755,26030.0,-22.06,359.4,20.7
1970-01-01 00:00:00.000057572,57573,178.0,38.096287,-75.902435,26030.0,-22.06,359.5,20.7
1970-01-01 00:00:00.000057573,57574,178.0,38.097294,-75.90165,26030.0,-22.12,359.5,20.7
1970-01-01 00:00:00.000057574,57575,178.0,38.098637,-75.900597,26030.0,-22.15,359.5,20.7
1970-01-01 00:00:00.000057575,57576,178.0,38.100315,-75.899284,26025.0,-22.03,359.5,20.7
1970-01-01 00:00:00.000057576,57577,178.0,38.101658,-75.898231,26025.0,-22.09,359.5,20.7
1970-01-01 00:00:00.000057577,57578,178.0,38.103001,-75.897171,26025.0,-22.04,359.3,20.7
1970-01-01 00:00:00.000057578,57579,178.0,38.10434,-75.896111,26025.0,-22.11,359.5,20.7
1970-01-01 00:00:00.000057579,57580,178.0,38.105679,-75.89505,26025.0,-22.13,359.3,20.7
1970-01-01 00:00:00.000057580,57581,178.0,38.107021,-75.893982,26025.0,-22.16,359.6,20.7
1970-01-01 00:00:00.000057581,57582,178.0,38.107689,-75.893448,26029.0,-22.13,359.5,20.7
1970-01-01 00:00:00.000057582,57583,178.0,38.109032,-75.89238,26029.0,-22.05,359.5,20.7
1970-01-01 00:00:00.000057583,57584,178.0,38.111038,-75.890778,26029.0,-22.1,359.5,20.7
1970-01-01 00:00:00.000057584,57585,178.0,38.112377,-75.889709,26029.0,-22.12,359.4,20.7
1970-01-01 00:00:00.000057585,57586,178.0,38.113716,-75.888634,26029.0,-22.08,359.5,20.7
1970-01-01 00:00:00.000057586,57587,178.0,38.115055,-75.887566,26016.0,-22.15,359.5,20.7
1970-01-01 00:00:00.000057587,57588,178.0,38.116394,-75.88649,26016.0,-22.08,359.5,20.7
1970-01-01 00:00:00.000057588,57589,178.0,38.117733,-75.885422,26016.0,-22.17,359.6,20.7
1970-01-01 00:00:00.000057589,57590,178.0,38.119072,-75.884346,26016.0,-22.13,359.6,20.7
1970-01-01 00:00:00.000057590,57591,178.0,38.120415,-75.883278,26016.0,-22.2,359.5,20.7
1970-01-01 00:00:00.000057591,57592,178.0,38.121418,-75.882477,26020.0,-22.11,359.6,20.7
1970-01-01 00:00:00.000057592,57593,178.0,38.122761,-75.881409,26020.0,-22.16,359.5,20.7
1970-01-01 00:00:00.000057593,57594,178.0,38.124103,-75.880341,26020.0,-22.11,359.5,20.7
1970-01-01 00:00:00.000057594,57595,178.0,38.125446,-75.879272,26020.0,-22.06,359.6,20.7
1970-01-01 00:00:00.000057595,57596,178.0,38.126789,-75.878212,26020.0,-22.05,359.7,20.7
1970-01-01 00:00:00.000057596,57597,178.0,38.128136,-75.877144,26014.0,-22.06,359.7,20.7
1970-01-01 00:00:00.000057597,57598,178.0,38.129482,-75.876083,26014.0,-22.02,359.6,20.7
1970-01-01 00:00:00.000057598,57599,178.0,38.130829,-75.875023,26014.0,-22.05,359.7,20.7
1970-01-01 00:00:00.000057599,57600,178.0,38.132175,-75.87397,26014.0,-22.09,359.6,20.7
1970-01-01 00:00:00.000057600,57601,178.0,38.133526,-75.872917,26014.0,-22.12,359.6,20.7
1970-01-01 00:00:00.000057601,57602,178.0,38.134876,-75.871864,26014.0,-22.12,359.8,20.7
1970-01-01 00:00:00.000057602,57603,178.0,38.136227,-75.870819,26011.0,-22.18,359.6,20.7
1970-01-01 00:00:00.000057603,57604,178.0,38.137577,-75.869774,26011.0,-22.12,359.4,20.7
1970-01-01 00:00:00.000057604,57605,178.0,38.138931,-75.868729,26011.0,-22.1,359.6,20.7
1970-01-01 00:00:00.000057605,57606,178.0,38.140285,-75.867691,26011.0,-22.09,359.6,20.7
1970-01-01 00:00:00.000057606,57607,178.0,38.141644,-75.866646,26011.0,-22.08,359.5,20.7
1970-01-01 00:00:00.000057607,57608,178.0,38.143002,-75.865616,26025.0,-22.08,359.5,20.7
1970-01-01 00:00:00.000057608,57609,178.0,38.14436,-75.864578,26025.0,-22.13,359.5,20.7
1970-01-01 00:00:00.000057609,57610,178.0,38.146061,-75.863297,26025.0,-22.11,359.5,20.7
1970-01-01 00:00:00.000057610,57611,178.0,38.147419,-75.862267,26025.0,-22.13,359.4,20.7
1970-01-01 00:00:00.000057611,57612,178.0,38.148441,-75.861504,26025.0,-22.08,359.4,20.7
1970-01-01 00:00:00.000057612,57613,178.0,38.150146,-75.86023,26028.0,-22.07,359.5,20.7
1970-01-01 00:00:00.000057613,57614,178.0,38.151173,-75.859467,26028.0,-22.06,359.5,20.7
1970-01-01 00:00:00.000057614,57615,178.0,38.152878,-75.858192,26028.0,-22.07,359.5,20.7
1970-01-01 00:00:00.000057615,57616,178.0,38.154247,-75.857178,26028.0,-22.03,359.5,20.7
1970-01-01 00:00:00.000057616,57617,178.0,38.155617,-75.856171,26028.0,-21.97,359.4,20.6
1970-01-01 00:00:00.000057617,57618,178.0,38.156647,-75.855408,26030.0,-22.0,359.4,20.6
1970-01-01 00:00:00.000057618,57619,178.0,38.158363,-75.854157,26030.0,-22.03,359.6,20.6
1970-01-01 00:00:00.000057619,57620,178.0,38.159393,-75.853401,26030.0,-22.01,359.6,20.6
1970-01-01 00:00:00.000057620,57621,178.0,38.16111,-75.85215,26030.0,-21.96,359.5,20.6
1970-01-01 00:00:00.000057621,57622,178.0,38.162483,-75.851158,26030.0,-21.88,359.6,20.6
1970-01-01 00:00:00.000057622,57623,178.0,38.16386,-75.850159,26030.0,-21.87,359.5,20.6
1970-01-01 00:00:00.000057623,57624,178.0,38.164894,-75.849419,26018.0,-21.87,359.5,20.6
1970-01-01 00:00:00.000057624,57625,178.0,38.166271,-75.848427,26018.0,-21.86,359.5,20.6
1970-01-01 00:00:00.000057625,57626,178.0,38.167652,-75.847435,26018.0,-21.96,359.6,20.6
1970-01-01 00:00:00.000057626,57627,178.0,38.169376,-75.846199,26018.0,-21.95,359.5,20.6
1970-01-01 00:00:00.000057627,57628,178.0,38.17041,-75.845459,26018.0,-21.92,359.7,20.6
1970-01-01 00:00:00.000057628,57629,178.0,38.172138,-75.844231,26016.0,-21.91,359.6,20.6
1970-01-01 00:00:00.000057629,57630,178.0,38.173519,-75.843254,26016.0,-21.89,359.7,20.6
1970-01-01 00:00:00.000057630,57631,178.0,38.1749,-75.84227,26016.0,-21.86,359.6,20.6
1970-01-01 00:00:00.000057631,57632,178.0,38.175594,-75.841782,26016.0,-21.93,359.6,20.6
1970-01-01 00:00:00.000057632,57633,178.0,38.177666,-75.840317,26016.0,-21.89,359.5,20.6
1970-01-01 00:00:00.000057633,57634,178.0,38.17905,-75.83934,26022.0,-21.96,359.5,20.6
1970-01-01 00:00:00.000057634,57635,178.0,38.180435,-75.838371,26022.0,-21.98,359.7,20.6
1970-01-01 00:00:00.000057635,57636,178.0,38.18182,-75.837395,26022.0,-22.05,359.6,20.6
1970-01-01 00:00:00.000057636,57637,178.0,38.183205,-75.836426,26022.0,-21.99,359.6,20.6
1970-01-01 00:00:00.000057637,57638,178.0,38.184593,-75.835457,26022.0,-22.07,359.6,20.6
1970-01-01 00:00:00.000057638,57639,178.0,38.185631,-75.834732,26033.0,-22.06,359.5,20.6
1970-01-01 00:00:00.000057639,57640,178.0,38.187019,-75.833763,26033.0,-22.0,359.5,20.6
1970-01-01 00:00:00.000057640,57641,178.0,38.188408,-75.832802,26033.0,-22.12,359.6,20.6
1970-01-01 00:00:00.000057641,57642,178.0,38.189796,-75.831833,26033.0,-22.04,359.4,20.6
1970-01-01 00:00:00.000057642,57643,178.0,38.191185,-75.830864,26033.0,-22.1,359.4,20.6
1970-01-01 00:00:00.000057643,57644,178.0,38.192577,-75.829903,26033.0,-22.16,359.4,20.6
1970-01-01 00:00:00.000057644,57645,178.0,38.193966,-75.828934,26025.0,-22.16,359.5,20.6
1970-01-01 00:00:00.000057645,57646,178.0,38.195705,-75.827728,26025.0,-22.14,359.3,20.6
1970-01-01 00:00:00.000057646,57647,178.0,38.197094,-75.826759,26025.0,-22.17,359.4,20.6
1970-01-01 00:00:00.000057647,57648,178.0,38.198139,-75.826035,26025.0,-22.25,359.3,20.6
1970-01-01 00:00:00.000057648,57649,178.0,38.199875,-75.824821,26025.0,-22.23,359.4,20.6
1970-01-01 00:00:00.000057649,57650,178.0,38.20092,-75.824097,26030.0,-22.26,359.4,20.6
1970-01-01 00:00:00.000057650,57651,178.0,38.202656,-75.822891,26030.0,-22.31,359.5,20.6
1970-01-01 00:00:00.000057651,57652,178.0,38.204048,-75.821922,26030.0,-22.31,359.3,20.6
1970-01-01 00:00:00.000057652,57653,178.0,38.205093,-75.821197,26030.0,-22.37,359.3,20.6
1970-01-01 00:00:00.000057653,57654,178.0,38.206837,-75.819984,26030.0,-22.37,359.4,20.6
1970-01-01 00:00:00.000057654,57655,178.0,38.208229,-75.819016,26036.0,-22.45,359.4,20.6
1970-01-01 00:00:00.000057655,57656,178.0,38.209621,-75.818047,26036.0,-22.39,359.4,20.6
1970-01-01 00:00:00.000057656,57657,178.0,38.211018,-75.81707,26036.0,-22.41,359.3,20.6
1970-01-01 00:00:00.000057657,57658,178.0,38.21241,-75.816101,26036.0,-22.32,359.4,20.6
1970-01-01 00:00:00.000057658,57659,178.0,38.213802,-75.815124,26036.0,-22.33,359.5,20.6
1970-01-01 00:00:00.000057659,57660,178.0,38.215195,-75.814148,26027.0,-22.3,359.6,20.6
1970-01-01 00:00:00.000057660,57661,178.0,38.216236,-75.813416,26027.0,-22.29,359.6,20.6
1970-01-01 00:00:00.000057661,57662,178.0,38.217628,-75.812447,26027.0,-22.25,359.7,20.6
